,ID Number,Race/Ethnicity,race_norm_v1,race_norm_v2,race_norm_v3,race_norm_v4,race_norm_v5,race_norm_v6,race_norm_final
1079,171217,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1080,41300,White,white,white,white,white,white,white,white
1081,680351,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1082,379627,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1083,971031,White,white,white,white,white,white,white,white
1084,932088,White,white,white,white,white,white,white,white
1085,2159,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1086,172672,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1087,783241,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1088,476871,White,white,white,white,white,white,white,white
1089,150824,White,white,white,white,white,white,white,white
1090,511885,White,white,white,white,white,white,white,white
1091,106210,White,white,white,white,white,white,white,white
1092,156621,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1093,286565,other,other,unknown,unknown,unknown,unknown,unknown,unknown
1094,144402,White,white,white,white,white,white,white,white
1095,631126,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1096,843569,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1097,193665,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1098,394997,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1099,980658,White,white,white,white,white,white,white,white
1100,14615,White,white,white,white,white,white,white,white
1101,209789,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1102,953464,White,white,white,white,white,white,white,white
1103,80519,Cape Verdean,cape verdean,cape verdean,cape verdean,cape verdean,cape verdean,black_african_american/hispanic,black_african_american/hispanic
1104,939229,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1105,333718,White,white,white,white,white,white,white,white
1106,931863,White,white,white,white,white,white,white,white
1107,281020,White,white,white,white,white,white,white,white
1108,259188,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1109,508442,White,white,white,white,white,white,white,white
1110,63124,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1111,728778,White,white,white,white,white,white,white,white
1112,103168,White,white,white,white,white,white,white,white
1113,688513,White,white,white,white,white,white,white,white
1114,666656,White,white,white,white,white,white,white,white
1115,545392,Pakistani & Ukrainian,pakistani & ukrainian,pakistani/ukrainian,pakistani/ukrainian,pakistani/ukrainian,pakistani/ukrainian,asian/white,asian/white
1116,16294,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1117,16294,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1118,184411,White,white,white,white,white,white,white,white
1119,128956,White,white,white,white,white,white,white,white
1120,732606,White,white,white,white,white,white,white,white
1121,330554,"Hispanic or Latino
Native American or Alaskan Native",hispanic/latino native american/alaskan native,hispanic/latino native american/alaskan native,hispanic native american/alaskan native,hispanic native_american_alaskan_native,hispanic native_american_alaskan_native,hispanic native_american_alaskan_native,hispanic/native_american_alaskan_native
1122,83439,White,white,white,white,white,white,white,white
1123,790480,"Hispanic or Latino
White",hispanic/latino white,hispanic/latino white,hispanic white,hispanic white,hispanic white,hispanic white,hispanic/white
1124,578302,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1125,277531,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1126,277531,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1127,75035,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1128,286501,White,white,white,white,white,white,white,white
1129,841100,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1130,698729,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1131,930199,White,white,white,white,white,white,white,white
1132,662596,White,white,white,white,white,white,white,white
1133,383181,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1134,736900,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1135,268586,White,white,white,white,white,white,white,white
1136,846460,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1137,224270,White,white,white,white,white,white,white,white
1138,839334,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1139,273639,White,white,white,white,white,white,white,white
1140,965050,White,white,white,white,white,white,white,white
1141,965050,White,white,white,white,white,white,white,white
1142,942147,White,white,white,white,white,white,white,white
1143,262443,White,white,white,white,white,white,white,white
1144,199588,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1145,394997,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1146,886431,Native American or Alaskan Native,native american/alaskan native,native american/alaskan native,native american/alaskan native,native_american_alaskan_native,native_american_alaskan_native,native_american_alaskan_native,native_american_alaskan_native
1147,886431,Native American or Alaskan Native,native american/alaskan native,native american/alaskan native,native american/alaskan native,native_american_alaskan_native,native_american_alaskan_native,native_american_alaskan_native,native_american_alaskan_native
1148,755068,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1149,409409,White,white,white,white,white,white,white,white
1150,323022,White,white,white,white,white,white,white,white
1151,210210,White,white,white,white,white,white,white,white
1152,961283,White,white,white,white,white,white,white,white
1153,295530,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1154,895477,White,white,white,white,white,white,white,white
1155,866897,White,white,white,white,white,white,white,white
1156,866897,White,white,white,white,white,white,white,white
1157,843569,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1158,848976,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1159,729044,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1160,443029,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1161,559487,White,white,white,white,white,white,white,white
1162,221486,White,white,white,white,white,white,white,white
1163,550650,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1164,692496,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1165,424164,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1166,980475,White,white,white,white,white,white,white,white
1167,729044,White,white,white,white,white,white,white,white
1168,875817,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1169,848976,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1170,413811,"Hispanic or Latino
White",hispanic/latino white,hispanic/latino white,hispanic white,hispanic white,hispanic white,hispanic white,hispanic/white
1171,817323,White,white,white,white,white,white,white,white
1172,424164,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1173,277531,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1174,853419,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1175,695333,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1176,581996,White,white,white,white,white,white,white,white
1177,990761,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1178,990761,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1179,204301,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1180,644920,White,white,white,white,white,white,white,white
1181,990852,White,white,white,white,white,white,white,white
1182,990852,White,white,white,white,white,white,white,white
1183,634043,White,white,white,white,white,white,white,white
1184,286565,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1185,205696,White,white,white,white,white,white,white,white
1186,550650,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1187,630071,White,white,white,white,white,white,white,white
1188,349842,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1189,466553,White,white,white,white,white,white,white,white
1190,577864,White,white,white,white,white,white,white,white
1191,247669,White,white,white,white,white,white,white,white
1192,247669,White,white,white,white,white,white,white,white
1193,550650,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1194,33801,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1195,834207,White,white,white,white,white,white,white,white
1196,554264,White,white,white,white,white,white,white,white
1197,146497,White,white,white,white,white,white,white,white
1198,467102,White,white,white,white,white,white,white,white
1199,549584,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1200,172207,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1201,348350,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1202,344605,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1203,240777,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1204,281020,White,white,white,white,white,white,white,white
1205,842422,White,white,white,white,white,white,white,white
1206,416648,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1207,478470,White,white,white,white,white,white,white,white
1208,845893,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1209,510381,White,white,white,white,white,white,white,white
1210,224270,White,white,white,white,white,white,white,white
1211,845516,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1212,250592,White,white,white,white,white,white,white,white
1213,221486,White,white,white,white,white,white,white,white
1214,709769,White,white,white,white,white,white,white,white
1215,449422,White,white,white,white,white,white,white,white
1216,542505,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1217,371888,White,white,white,white,white,white,white,white
1218,621790,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1219,621790,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1220,593495,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1221,261209,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1222,427691,White,white,white,white,white,white,white,white
1223,326843,White,white,white,white,white,white,white,white
1224,246430,White,white,white,white,white,white,white,white
1225,938500,White,white,white,white,white,white,white,white
1226,736900,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1227,117747,White,white,white,white,white,white,white,white
1228,871906,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1229,871906,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1230,221486,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1231,472632,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1232,146497,White,white,white,white,white,white,white,white
1233,146497,White,white,white,white,white,white,white,white
1234,853228,White,white,white,white,white,white,white,white
1235,961283,White,white,white,white,white,white,white,white
1236,225869,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1237,129636,White,white,white,white,white,white,white,white
1238,414864,White,white,white,white,white,white,white,white
1239,383181,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1240,226830,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1241,370874,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1242,95353,White,white,white,white,white,white,white,white
1243,614040,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1244,770290,White,white,white,white,white,white,white,white
1245,821465,White,white,white,white,white,white,white,white
1246,905337,White,white,white,white,white,white,white,white
1247,362707,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1248,200895,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1249,517819,White,white,white,white,white,white,white,white
1250,196221,"Asian
Kazakh",asian kazakh,asian kazakh,asian kazakh,asian kazakh,asian_pacific_islander,asian,asian
1251,685042,White,white,white,white,white,white,white,white
1252,196221,"Asian
Kazakh",asian kazakh,asian kazakh,asian kazakh,asian kazakh,asian_pacific_islander,asian,asian
1253,251857,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1254,933765,White,white,white,white,white,white,white,white
1255,685042,White,white,white,white,white,white,white,white
1256,684277,White,white,white,white,white,white,white,white
1257,575564,White,white,white,white,white,white,white,white
1258,287577,White,white,white,white,white,white,white,white
1259,893543,White,white,white,white,white,white,white,white
1260,534913,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1261,653600,White,white,white,white,white,white,white,white
1262,955839,White,white,white,white,white,white,white,white
1263,478509,"Native American or Alaskan Native
White",native american/alaskan native white,native american/alaskan native white,native american/alaskan native white,native_american_alaskan_native white,native_american_alaskan_native white,native_american_alaskan_native white,native_american_alaskan_native/white
1264,196221,"Asian
Kazakh",asian kazakh,asian kazakh,asian kazakh,asian kazakh,asian_pacific_islander,asian,asian
1265,132785,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1266,466553,White,white,white,white,white,white,white,white
1267,2685,White,white,white,white,white,white,white,white
1268,611965,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1269,611965,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1270,221989,White,white,white,white,white,white,white,white
1271,935957,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1272,848849,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1273,697163,White,white,white,white,white,white,white,white
1274,105588,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1275,733981,White,white,white,white,white,white,white,white
1276,491130,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1277,528057,White,white,white,white,white,white,white,white
1278,257868,White,white,white,white,white,white,white,white
1279,449054,White,white,white,white,white,white,white,white
1280,970167,White,white,white,white,white,white,white,white
1281,158662,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1282,528057,White,white,white,white,white,white,white,white
1283,491130,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1284,797133,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1285,575564,White,white,white,white,white,white,white,white
1286,355052,White,white,white,white,white,white,white,white
1287,881956,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1288,578877,White,white,white,white,white,white,white,white
1289,581091,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1290,685042,White,white,white,white,white,white,white,white
1291,92947,White,white,white,white,white,white,white,white
1292,647166,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1293,220498,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1294,220081,White,white,white,white,white,white,white,white
1295,653600,White,white,white,white,white,white,white,white
1296,955839,White,white,white,white,white,white,white,white
1297,485004,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1298,893543,White,white,white,white,white,white,white,white
1299,638778,"Middle Eastern or North African
White",middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,white_MENA,white_MENA,white_MENA
1300,656503,White,white,white,white,white,white,white,white
1301,478509,"Native American or Alaskan Native
White",native american/alaskan native white,native american/alaskan native white,native american/alaskan native white,native_american_alaskan_native white,native_american_alaskan_native white,native_american_alaskan_native white,native_american_alaskan_native/white
1302,106210,White,white,white,white,white,white,white,white
1303,575564,White,white,white,white,white,white,white,white
1304,908428,White,white,white,white,white,white,white,white
1305,658386,White,white,white,white,white,white,white,white
1306,973801,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1307,8268,White,white,white,white,white,white,white,white
1308,243767,White,white,white,white,white,white,white,white
1309,404993,White,white,white,white,white,white,white,white
1310,928299,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1311,9656,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1312,445280,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1313,810396,White,white,white,white,white,white,white,white
1314,677756,White,white,white,white,white,white,white,white
1315,158662,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1316,548641,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1317,735920,White,white,white,white,white,white,white,white
1318,201763,White,white,white,white,white,white,white,white
1319,714458,White,white,white,white,white,white,white,white
1320,680334,White,white,white,white,white,white,white,white
1321,492673,White,white,white,white,white,white,white,white
1322,428705,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1323,915277,White,white,white,white,white,white,white,white
1324,230209,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1325,580020,White,white,white,white,white,white,white,white
1326,104341,White,white,white,white,white,white,white,white
1327,593406,White,white,white,white,white,white,white,white
1328,455151,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1329,967508,"Asian
Middle Eastern or North African
White",asian middle eastern/north african white,asian middle eastern/north african white,asian middle eastern/north african white,asian middle eastern/north african white,asian_pacific_islander white_MENA,asian white_MENA,asian/white_MENA
1330,723340,White,white,white,white,white,white,white,white
1331,221989,White,white,white,white,white,white,white,white
1332,908399,White,white,white,white,white,white,white,white
1333,578877,White,white,white,white,white,white,white,white
1334,262536,White,white,white,white,white,white,white,white
1335,537091,White,white,white,white,white,white,white,white
1336,381744,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1337,262536,White,white,white,white,white,white,white,white
1338,566937,White,white,white,white,white,white,white,white
1339,895588,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1340,729141,White,white,white,white,white,white,white,white
1341,973801,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1342,152451,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1343,487817,White,white,white,white,white,white,white,white
1344,764169,White,white,white,white,white,white,white,white
1345,187846,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1346,6732,Native American or Alaskan Native,native american/alaskan native,native american/alaskan native,native american/alaskan native,native_american_alaskan_native,native_american_alaskan_native,native_american_alaskan_native,native_american_alaskan_native
1347,182109,White,white,white,white,white,white,white,white
1348,134565,White,white,white,white,white,white,white,white
1349,849391,White,white,white,white,white,white,white,white
1350,647166,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1351,720335,White,white,white,white,white,white,white,white
1352,231469,White,white,white,white,white,white,white,white
1353,835041,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1354,90449,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1355,706110,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1356,587614,White,white,white,white,white,white,white,white
1357,105277,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1358,187259,White,white,white,white,white,white,white,white
1359,411734,White,white,white,white,white,white,white,white
1360,695624,White,white,white,white,white,white,white,white
1361,237815,White,white,white,white,white,white,white,white
1362,537471,White,white,white,white,white,white,white,white
1363,754821,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1364,893543,White,white,white,white,white,white,white,white
1365,985439,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1366,204344,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1367,275090,White,white,white,white,white,white,white,white
1368,893939,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1369,503964,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1370,220498,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1371,308794,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1372,444057,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1373,290265,White,white,white,white,white,white,white,white
1374,159233,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1375,533347,White,white,white,white,white,white,white,white
1376,614735,White,white,white,white,white,white,white,white
1377,105277,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1378,781791,White,white,white,white,white,white,white,white
1379,373220,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1380,169404,White,white,white,white,white,white,white,white
1381,169404,White,white,white,white,white,white,white,white
1382,42982,"Asian
White",asian white,asian white,asian white,asian white,asian_pacific_islander white,asian white,asian/white
1383,383181,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1384,658386,White,white,white,white,white,white,white,white
1385,169404,White,white,white,white,white,white,white,white
1386,370810,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1387,888937,White,white,white,white,white,white,white,white
1388,64749,White,white,white,white,white,white,white,white
1389,714419,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1390,6631,White,white,white,white,white,white,white,white
1391,797133,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1392,720335,White,white,white,white,white,white,white,white
1393,731600,White,white,white,white,white,white,white,white
1394,458143,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1395,250592,White,white,white,white,white,white,white,white
1396,835041,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1397,833958,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1398,132121,White,white,white,white,white,white,white,white
1399,975525,White,white,white,white,white,white,white,white
1400,154553,White,white,white,white,white,white,white,white
1401,424598,White,white,white,white,white,white,white,white
1402,234850,White,white,white,white,white,white,white,white
1403,899631,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1404,31929,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1405,745387,White,white,white,white,white,white,white,white
1406,401499,White,white,white,white,white,white,white,white
1407,720185,White,white,white,white,white,white,white,white
1408,630747,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1409,31929,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1410,781791,White,white,white,white,white,white,white,white
1411,985439,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1412,11801,White,white,white,white,white,white,white,white
1413,298341,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1414,424994,White,white,white,white,white,white,white,white
1415,210797,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1416,595275,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1417,629877,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1418,629877,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1419,885642,White,white,white,white,white,white,white,white
1420,128068,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1421,630747,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1422,174815,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1423,692254,White,white,white,white,white,white,white,white
1424,923876,"Hispanic or Latino
White",hispanic/latino white,hispanic/latino white,hispanic white,hispanic white,hispanic white,hispanic white,hispanic/white
1425,899631,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1426,726687,White,white,white,white,white,white,white,white
1427,885642,White,white,white,white,white,white,white,white
1428,100735,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1429,864556,White,white,white,white,white,white,white,white
1430,968627,White,white,white,white,white,white,white,white
1431,658386,White,white,white,white,white,white,white,white
1432,658386,White,white,white,white,white,white,white,white
1433,537471,White,white,white,white,white,white,white,white
1434,982486,White,white,white,white,white,white,white,white
1435,231143,White,white,white,white,white,white,white,white
1436,291430,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1437,291430,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1438,862998,White,white,white,white,white,white,white,white
1439,691633,White,white,white,white,white,white,white,white
1440,157152,White,white,white,white,white,white,white,white
1441,298341,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1442,781791,White,white,white,white,white,white,white,white
1443,428711,White,white,white,white,white,white,white,white
1444,508442,White,white,white,white,white,white,white,white
1445,508442,White,white,white,white,white,white,white,white
1446,579046,White,white,white,white,white,white,white,white
1447,250592,White,white,white,white,white,white,white,white
1448,899631,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1449,899631,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1450,691598,White,white,white,white,white,white,white,white
